0,9.915000000000001
1,87.22333333333333
2,93.02166666666668
3,93.75333333333333
4,94.18666666666667
5,94.45
6,94.60833333333333
7,94.745
8,94.83833333333334
9,94.925
10,95.015
11,95.05166666666666
12,95.11833333333334
13,95.15333333333334
14,95.23166666666667
15,95.26166666666667
16,95.33833333333334
17,95.38833333333334
18,95.43666666666667
19,95.49
20,95.545
21,95.57666666666667
22,95.61166666666666
23,95.64166666666667
24,95.66666666666667
25,95.69
26,95.72
27,95.73666666666666
28,95.76
29,95.785
30,95.80333333333333
31,95.82666666666667
32,95.85666666666667
33,95.87833333333333
34,95.88833333333334
35,95.91
36,95.93333333333334
37,95.96166666666667
38,95.97
39,95.98666666666666
40,96.00666666666666
41,96.015
42,96.02000000000001
43,96.03
44,96.04333333333334
45,96.04666666666667
46,96.05833333333334
47,96.065
48,96.07666666666667
49,96.09166666666667
