0,10.026666666666667
1,77.42666666666666
2,90.34
3,92.46666666666667
4,93.70666666666668
5,94.73333333333333
6,95.54666666666667
7,96.05333333333334
8,96.58666666666666
9,97.06666666666666
10,97.33333333333334
11,97.68666666666667
12,97.88666666666667
13,98.06
14,98.28666666666666
15,98.43333333333332
16,98.58
17,98.70666666666666
18,98.80666666666667
19,98.90666666666667
20,98.98666666666666
21,99.07333333333334
22,99.14666666666668
23,99.22666666666666
24,99.30666666666667
25,99.35333333333334
26,99.43333333333332
27,99.46666666666667
28,99.53333333333333
29,99.55333333333334
30,99.58
31,99.62
32,99.65333333333334
33,99.66000000000001
34,99.68666666666667
35,99.70666666666666
36,99.71333333333334
37,99.73333333333333
38,99.76666666666667
39,99.77333333333334
40,99.77333333333334
41,99.79333333333334
42,99.79333333333334
43,99.79333333333334
44,99.80666666666667
45,99.81333333333333
46,99.81333333333333
47,99.82
48,99.82666666666667
49,99.83999999999999
0,7.2635754525150835
1,84.21947398246608
2,92.94976499216641
3,94.79315977199239
4,95.80652688422947
5,96.39654655155172
6,96.91656388546285
7,97.23990799693323
8,97.52991766392213
9,97.73992466415548
10,97.94659821994067
11,98.13327110903697
12,98.2666088869629
13,98.37994599819993
14,98.49328310943697
15,98.59661988732957
16,98.69662322077403
17,98.76662555418514
18,98.87996266542218
19,98.93996466548884
20,99.00996699889997
21,99.0599686656222
22,99.11663722124071
23,99.14997166572219
24,99.20330677689256
25,99.22997433247774
26,99.25997533251109
27,99.29997666588886
28,99.33664455481849
29,99.35997866595552
30,99.37997933264442
31,99.40664688822962
32,99.43998133271108
33,99.45998199939999
34,99.49664988832961
35,99.52665088836295
36,99.55331844394813
37,99.56998566618887
38,99.58998633287777
39,99.60332011067035
40,99.60998699956666
41,99.61665388846295
42,99.62332077735925
43,99.64332144404814
44,99.64665488849627
45,99.65998866628888
46,99.66332211073703
47,99.68665622187406
48,99.69998999966666
49,99.7099903330111
0,9.868333333333332
1,88.915
2,95.24333333333334
