0,13.323333333333334
1,85.96333333333334
2,87.55
3,87.90333333333334
4,88.165
5,88.26833333333333
6,88.41833333333334
7,88.55
8,88.62
9,88.65666666666667
10,88.62666666666667
11,88.835
12,88.67166666666667
13,88.825
14,88.845
15,88.605
16,88.875
17,88.775
18,88.84
19,88.845
20,88.84666666666666
21,88.74499999999999
22,88.755
23,88.76333333333334
24,88.84166666666667
25,89.06500000000001
26,88.99000000000001
27,88.83333333333333
28,88.965
29,88.895
30,89.02833333333334
31,89.02
32,88.98333333333333
33,88.93666666666667
34,89.03
35,89.07666666666667
36,89.12166666666667
37,88.99000000000001
38,89.07333333333334
39,88.92833333333333
40,89.02833333333334
41,89.08500000000001
42,88.98166666666667
43,89.03166666666667
44,88.98666666666666
45,89.19666666666667
46,89.11333333333333
47,89.12333333333333
48,89.03166666666667
49,89.00333333333333
