
0,10.09
1,91.38
2,92.45
3,92.97999999999999
4,93.33
5,93.52000000000001
6,93.73
7,93.82000000000001
8,93.86
9,93.95
10,94.04
11,94.06
12,94.16
13,94.21000000000001
14,94.21000000000001
15,94.26
16,94.32000000000001
17,94.33
18,94.39999999999999
19,94.44
20,94.47
21,94.49
22,94.45
23,94.53
24,94.57
25,94.54
26,94.55
27,94.58
28,94.58
29,94.61
30,94.61
31,94.64
32,94.67999999999999
33,94.69999999999999
34,94.71000000000001
35,94.69999999999999
36,94.72
37,94.72
38,94.69999999999999
39,94.71000000000001
40,94.71000000000001
41,94.75
42,94.76
43,94.74000000000001
44,94.73
45,94.71000000000001
46,94.69
47,94.69
48,94.69
49,94.71000000000001
