0,11.978333333333333
1,85.80499999999999
2,87.61166666666666
3,87.95833333333334
4,88.27833333333334
5,88.27666666666667
6,88.47
7,88.455
8,88.455
9,88.63166666666666
10,88.51
11,88.57333333333334
12,88.795
13,88.61166666666666
14,88.62166666666667
15,88.65166666666666
16,88.78833333333334
17,88.75666666666666
18,88.83
19,88.76666666666667
20,88.80666666666667
21,89.00666666666666
22,88.89
23,88.93833333333333
24,88.89833333333334
25,88.97333333333334
26,89.12333333333333
27,89.00666666666666
28,89.01833333333333
29,88.91333333333333
30,88.895
31,89.095
32,88.90666666666667
33,88.98166666666667
34,89.04333333333334
35,88.97500000000001
36,89.00166666666667
37,88.97500000000001
38,89.05166666666666
39,89.07000000000001
40,89.115
41,88.99166666666667
42,88.99333333333334
43,89.025
44,89.10166666666667
45,89.11
46,89.06500000000001
47,89.16833333333334
48,89.00833333333334
49,89.11666666666666
